Cell ID,EPCAM
DTC1_691893,0
DTC1_149093,0
DTC1_658164,0
DTC1_790163,0
DTC1_279030,0
DTC1_119414,0
DTC1_537522,0
DTC1_788858,0
DTC1_213479,0
DTC1_684504,0
DTC1_76196,0
DTC1_751282,0
DTC1_84096,0
DTC1_843586,0
DTC1_662349,0
DTC1_313954,0
DTC1_406126,0
DTC1_257710,0
DTC1_629744,0
DTC1_132087,0
DTC1_82526,0
DTC1_95568,0
DTC1_647855,0
DTC1_851422,0
DTC1_744900,0
DTC1_356265,0
DTC1_502020,0
DTC1_648311,0
DTC1_351487,0
DTC1_738966,0
DTC1_321359,0
DTC1_334579,0
DTC1_452441,0
DTC1_280552,0
DTC1_123835,0
DTC1_440086,0
DTC1_865043,0
DTC1_492474,0
DTC1_253962,0
DTC1_505604,0
DTC1_618372,0
DTC1_651501,0
DTC1_507475,0
DTC1_503518,0
DTC1_297080,0
DTC1_361311,0
DTC1_521254,0
DTC1_881220,0
DTC1_652471,0
DTC1_591829,0
DTC1_295062,0
DTC1_290618,0
DTC1_655205,0
DTC1_720164,0
DTC1_834207,0
DTC1_509749,0
DTC1_527808,0
DTC1_520307,0
DTC1_718535,0
DTC1_278754,0
DTC1_470164,0
DTC1_206973,0
DTC1_98279,0
DTC1_82840,0
DTC1_615727,0
DTC1_356164,0
DTC1_346194,0
DTC1_606382,0
DTC1_153072,0
DTC1_348992,0
DTC1_150431,0
DTC1_146824,0
DTC1_543660,0
DTC1_650167,0
DTC1_670419,0
DTC1_826717,0
DTC1_389691,0
DTC1_189058,0
DTC1_665056,0
DTC1_479042,0
DTC1_117314,0
DTC1_271244,0
DTC1_111619,0
DTC1_32025,0
DTC1_281173,0
DTC1_688016,0
DTC1_621223,0
DTC1_522438,0
DTC1_801607,0
DTC1_123097,0
DTC1_85304,0
DTC1_298655,0
DTC1_733156,0
DTC1_776752,0
DTC1_493664,0
DTC1_553904,0
DTC1_20592,0
DTC1_646741,0
DTC1_856685,0
DTC1_207590,0
DTC1_174990,0
DTC1_535307,0
DTC1_95767,0
DTC1_374584,0
DTC1_781746,0
DTC1_717463,0
DTC1_456069,0
DTC1_597036,0
DTC1_79196,0
DTC1_752121,0
DTC1_574847,0
DTC1_682684,0
DTC1_753273,0
DTC1_744244,0
DTC1_141123,0
DTC1_381234,0
DTC1_821370,0
DTC1_281801,0
DTC1_654311,0
DTC1_557339,0
DTC1_785727,0
DTC1_104282,0
DTC1_763329,0
DTC1_368372,0
DTC1_393145,0
DTC1_462006,0
DTC1_175958,0
DTC1_512490,0
DTC1_726697,0
DTC1_758816,0
DTC1_289297,0
DTC1_548612,0
DTC1_865777,0
DTC1_162172,0
DTC1_578296,0
DTC1_846360,0
DTC1_535209,0
DTC1_685052,0
DTC1_472072,0
DTC1_319750,0
DTC1_288302,0
DTC1_845458,0
DTC1_752362,0
DTC1_143161,0
DTC1_440683,0
DTC1_746472,0
DTC1_754083,0
DTC1_822791,0
DTC1_617516,0
DTC1_384000,0
DTC1_28964,0
DTC1_712917,0
DTC1_392077,0
DTC1_595514,0
DTC1_638343,0
DTC1_268122,0
DTC1_370937,0
DTC1_233167,0
DTC1_578134,0
DTC1_782288,0
DTC1_580532,0
DTC1_506467,0
DTC1_454713,0
DTC1_450140,0
DTC1_692573,0
DTC1_417356,0
DTC1_267549,0
DTC1_392846,0
DTC1_757929,0
DTC1_728837,0
DTC1_373781,0
DTC1_674432,0
DTC1_128259,0
DTC1_548398,0
DTC1_182558,0
DTC1_709492,0
DTC1_699492,0
DTC1_588939,0
DTC1_170678,0
DTC1_765170,0
DTC1_610451,0
DTC1_66251,0
DTC1_471048,0
DTC1_188647,0
DTC1_787511,0
DTC1_102959,0
DTC1_85615,0
DTC1_820507,0
DTC1_267546,0
DTC1_773362,0
DTC1_665862,0
DTC1_688423,0
DTC1_449778,0
DTC1_417224,0
DTC1_801699,0
DTC1_289724,0
DTC1_481113,0
DTC1_398873,0
DTC1_226216,0
DTC1_695220,0
DTC1_438677,0
DTC1_56204,0
DTC1_267391,0
DTC1_821851,0
DTC1_710777,10.67
DTC1_695964,0
DTC1_858280,0
DTC1_665783,0
DTC1_746452,0
DTC1_401069,0
DTC1_199318,0
DTC1_10302,0
DTC1_779613,0
DTC1_556646,0
DTC1_468022,0
DTC1_397783,0
DTC1_659065,0
DTC1_173546,0
DTC1_210551,0
DTC1_672857,0
DTC1_618286,0
DTC1_246128,0
DTC1_854698,0
DTC1_829752,0
DTC1_838021,0
DTC1_471443,0
DTC1_343922,0
DTC1_871648,0
DTC1_94270,0
DTC1_586024,0
DTC1_426410,0
DTC1_657821,0
DTC1_214502,0
DTC1_299127,0
DTC1_559233,0
DTC1_747455,0
DTC1_38099,0
DTC1_337007,0
DTC1_67697,0
DTC1_334723,0
DTC1_607181,0
DTC1_134112,0
DTC1_689061,0
DTC1_389734,0
DTC1_702406,0
DTC1_567659,0
DTC1_354922,0
DTC1_431850,0
DTC1_424934,0
DTC1_414407,0
DTC1_880363,0
DTC1_731810,0
DTC1_804894,0
DTC1_234674,0
DTC1_825479,0
DTC1_814349,0
DTC1_709998,0
DTC1_381030,0
DTC1_57407,0
DTC1_241811,0
DTC1_750228,0
DTC1_401511,0
DTC1_210034,0
DTC1_4548,0
DTC1_120595,0
DTC1_562543,0
DTC1_865138,0
DTC1_577859,0
DTC1_164373,0
DTC1_543646,0
DTC1_157818,0
DTC1_847160,0
DTC1_148878,0
DTC1_433497,0
DTC1_387711,0
DTC1_406273,0
DTC1_713827,0
DTC1_432987,0
DTC1_231715,0
DTC1_739919,0
DTC1_546087,0
DTC1_161608,0
DTC1_585857,0
DTC1_97739,0
DTC1_799736,0
DTC1_777201,0
DTC1_526569,0
DTC1_171155,0
DTC1_372133,0
DTC1_148899,0
DTC1_591323,0
DTC1_509747,0
DTC1_596444,0
DTC1_156516,0
DTC1_700167,0
DTC1_25029,0
DTC1_834820,0
DTC1_509172,0
DTC1_79333,0
DTC1_318779,0
DTC1_616304,0
DTC1_204526,0
DTC1_598574,0
DTC1_473259,0
DTC1_72113,0
DTC1_612715,0
DTC1_286885,0
DTC1_467694,0
DTC1_500917,0
DTC1_844689,0
DTC1_327368,0
DTC1_229738,0
DTC1_322037,0
DTC1_405563,0
DTC1_546952,0
DTC1_41661,0
DTC1_6199,0
DTC1_361281,0
DTC1_351,0
DTC1_654886,0
DTC1_268903,0
DTC1_884163,0
DTC1_776131,0
DTC1_595403,0
DTC1_99209,0
DTC1_108609,0
DTC1_775549,0
DTC1_41022,0
DTC1_728950,0
DTC1_215810,0
DTC1_269265,0
DTC1_191456,0
DTC1_629711,0
DTC1_595017,0
DTC1_439540,0
DTC1_635927,0
DTC1_60593,0
DTC1_389132,0
DTC1_195723,0
DTC1_567734,0
DTC1_607001,0
DTC1_540610,0
DTC1_522640,0
DTC1_49713,0
DTC1_762158,0
DTC1_140534,0
DTC1_369017,0
DTC1_855951,0
DTC1_618911,0
DTC1_154845,0
DTC1_393715,0
DTC1_34187,0
DTC1_882481,0
DTC1_658068,0
DTC1_637396,0
DTC1_852267,11.67
DTC1_203347,0
DTC1_663529,0
DTC1_547646,0
DTC1_541436,0
DTC1_176451,0
DTC1_878639,0
DTC1_650910,0
DTC1_187847,11.18
DTC1_531219,0
DTC1_748001,0
DTC1_136819,0
DTC1_373480,0
DTC1_315431,0
DTC1_567935,0
DTC1_94415,0
DTC1_261554,0
DTC1_431770,0
DTC1_247993,0
DTC1_697041,0
DTC1_787508,0
DTC1_661712,0
DTC1_699456,0
DTC1_731614,0
DTC1_230770,0
DTC1_687790,0
DTC1_465616,0
DTC1_805937,0
DTC1_149915,0
DTC1_588200,0
DTC1_696138,0
DTC1_89835,0
DTC1_228661,0
DTC1_280674,0
DTC1_466528,0
DTC1_382434,0
DTC1_818158,0
DTC1_39807,0
DTC1_374352,0
DTC1_766501,0
DTC1_390233,0
DTC1_345221,0
DTC1_339227,0
DTC1_682466,0
DTC1_306704,0
DTC1_393584,0
DTC1_54625,0
DTC1_238922,0
DTC1_525676,0
DTC1_779034,0
DTC1_518470,0
DTC1_148981,0
DTC1_109009,0
DTC1_673244,0
DTC1_163869,0
DTC1_711938,0
DTC1_180742,0
DTC1_662175,0
DTC1_486177,0
DTC1_188531,0
DTC1_713018,0
DTC1_610810,0
DTC1_247343,0
DTC1_13535,0
DTC1_597066,0
DTC1_574201,0
DTC1_34679,0
DTC1_94589,0
DTC1_776344,0
DTC1_196123,0
DTC1_251497,0
DTC1_221815,0
DTC1_311430,0
DTC1_361100,0
DTC1_654849,0
DTC1_725872,0
DTC1_611655,0
DTC1_180715,0
DTC1_621105,0
DTC1_117802,0
DTC1_709062,0
DTC1_433145,0
DTC1_193275,0
DTC1_54829,0
DTC1_350250,0
DTC1_389682,0
DTC1_658772,0
DTC1_76348,0
DTC1_285291,0
DTC1_601588,0
DTC1_581562,0
DTC1_279545,0
DTC1_316394,0
DTC1_187864,0
DTC1_389711,0
DTC1_38930,0
DTC1_657984,0
DTC1_700782,0
DTC1_552291,0
DTC1_452676,0
DTC1_517597,0
DTC1_730994,0
DTC1_302317,0
DTC1_794287,0
DTC1_390256,0
DTC1_325332,0
DTC1_758113,0
DTC1_182128,0
DTC1_323005,0
DTC1_738219,0
DTC1_487458,0
DTC1_158523,0
DTC1_739518,0
DTC1_130187,0
DTC1_203744,0
DTC1_204469,0
DTC1_202959,0
DTC1_288506,0
DTC1_207948,0
DTC1_153426,0
DTC1_478946,0
DTC1_810783,0
DTC1_604873,0
DTC1_358070,0
DTC1_410279,0
DTC1_330903,0
DTC1_128806,0
DTC1_55867,0
DTC1_182665,0
DTC1_138938,0
DTC1_605637,0
DTC1_506085,0
DTC1_435104,0
DTC1_598172,0
DTC1_564483,0
DTC1_481573,0
DTC1_580228,0
DTC1_880266,0
DTC1_767410,0
DTC1_775377,0
DTC1_669459,0
DTC1_656324,0
DTC1_508254,0
DTC1_642140,0
DTC1_720586,0
DTC1_48592,0
DTC1_445190,0
DTC1_118266,0
DTC1_331777,0
DTC1_829874,0
DTC1_576345,0
DTC1_436720,0
DTC1_828752,0
DTC1_390473,0
DTC1_645441,0
DTC1_26127,0
DTC1_345757,0
DTC1_30102,0
DTC1_813925,0
DTC1_756517,0
DTC1_443203,0
DTC1_310897,0
DTC1_175996,0
DTC1_153995,0
DTC1_145835,0
DTC1_782523,0
DTC1_255931,0
DTC1_660104,0
DTC1_444948,0
DTC1_536132,0
DTC1_119245,0
DTC1_56620,0
DTC1_276435,0
DTC1_4085,0
DTC1_389519,0
DTC1_463788,0
DTC1_732517,0
DTC1_543435,0
DTC1_519721,0
DTC1_369461,0
DTC1_462798,0
DTC1_331988,0
DTC1_50897,0
DTC1_211219,0
DTC1_508204,0
DTC1_470057,0
DTC1_233860,0
DTC1_342446,0
DTC1_351319,0
DTC1_448022,0
DTC1_57698,0
DTC1_870053,0
DTC1_524768,0
DTC1_232803,0
DTC1_709167,0
DTC1_575692,0
DTC1_372140,0
DTC1_633680,0
DTC1_163338,0
DTC1_668305,0
DTC1_180317,0
DTC1_433516,0
DTC1_261189,0
DTC1_250563,0
DTC1_793112,0
DTC1_266787,0
DTC1_671869,0
DTC1_316750,0
DTC1_168221,0
DTC1_532907,0
DTC1_868637,0
DTC1_874154,0
DTC1_611451,0
DTC1_126823,0
DTC1_860138,0
DTC1_105537,0
DTC1_597175,0
DTC1_398322,0
DTC1_105306,0
DTC1_71772,0
DTC1_383783,0
DTC1_233038,0
DTC1_769180,0
DTC1_457195,0
DTC1_677266,0
DTC1_341725,0
DTC1_127210,0
DTC1_195591,0
DTC1_369258,0
DTC1_374950,0
DTC1_306896,0
DTC1_635106,0
DTC1_395522,0
DTC1_94101,0
DTC1_168443,0
DTC1_17452,0
DTC1_199089,0
DTC1_44251,0
DTC1_585030,0
DTC1_487079,0
DTC1_207398,0
DTC1_235832,0
DTC1_79675,0
DTC1_142137,0
DTC1_439532,0
DTC1_750182,0
DTC1_687292,0
DTC1_47429,0
DTC1_154461,0
DTC1_92320,0
DTC1_629780,0
DTC1_269187,0
DTC1_219553,0
DTC1_373065,0
DTC1_730129,0
DTC1_681551,0
DTC1_419325,0
DTC1_574997,0
DTC1_228572,0
DTC1_63045,0
DTC1_829465,0
DTC1_797413,0
DTC1_619864,0
DTC1_422355,0
DTC1_525715,0
DTC1_386954,0
DTC1_748461,0
DTC1_510475,0
DTC1_187772,0
DTC1_743362,0
DTC1_289637,0
DTC1_418465,0
DTC1_413927,0
DTC1_500474,0
DTC1_304414,0
DTC1_788276,0
DTC1_168339,0
DTC1_870706,0
DTC1_478905,0
DTC1_21126,0
DTC1_782745,0
DTC1_138947,0
DTC1_573737,0
DTC1_369337,0
DTC1_267367,0
DTC1_778500,0
DTC1_401624,0
DTC1_213726,0
DTC1_432643,0
DTC1_841357,0
DTC1_304135,0
DTC1_265292,0
DTC1_117091,0
DTC1_237901,0
DTC1_119929,0
DTC1_804549,0
DTC1_278886,0
DTC1_231176,0
DTC1_803532,0
DTC1_357391,0
DTC1_150356,0
DTC1_815690,0
DTC1_382019,0
DTC1_381336,0
DTC1_713712,0
DTC1_498199,0
DTC1_120300,0
DTC1_92317,0
DTC1_43633,0
DTC1_628088,0
DTC1_190324,0
DTC1_618762,0
DTC1_581529,0
DTC1_229264,0
DTC1_433344,0
DTC1_223170,0
DTC1_129344,0
DTC1_23605,0
DTC1_843944,0
DTC1_259447,0
DTC1_480449,0
DTC1_815434,0
DTC1_822991,0
DTC1_96040,0
DTC1_558738,0
DTC1_123182,0
DTC1_495039,0
DTC1_361344,0
DTC1_135202,0
DTC1_571873,0
DTC1_116111,0
DTC1_231819,0
DTC1_613510,0
DTC1_733287,0
DTC1_833339,0
DTC1_707585,0
DTC1_199397,0
DTC1_729130,0
DTC1_126415,0
DTC1_565778,0
DTC1_5810,0
DTC1_827837,0
DTC1_213073,0
DTC1_758104,0
DTC1_265245,0
DTC1_479503,0
DTC1_375079,0
DTC1_78363,0
DTC1_858437,0
DTC1_179311,0
DTC1_431433,0
DTC1_422525,0
DTC1_12739,0
DTC1_179477,0
DTC1_463450,0
DTC1_375121,0
DTC1_122371,0
DTC1_273739,0
DTC1_703403,0
DTC1_413464,0
DTC1_858967,0
DTC1_319559,0
DTC1_392666,0
DTC1_21051,0
DTC1_738810,0
DTC1_291090,0
DTC1_488416,0
DTC1_643250,0
DTC1_766972,0
DTC1_656825,0
DTC1_462076,0
DTC1_296535,0
DTC1_286611,0
DTC1_25820,0
DTC1_11969,0
DTC1_413673,0
DTC1_199961,0
DTC1_488697,0
DTC1_290256,0
DTC1_756752,0
DTC1_713125,0
DTC1_499270,0
DTC1_142236,0
DTC1_360704,0
DTC1_607685,0
DTC1_770526,0
DTC1_199974,0
DTC1_641901,0
DTC1_396383,0
DTC1_596015,0
DTC1_706700,0
DTC1_386147,0
DTC1_33009,0
DTC1_814116,0
DTC1_792768,0
DTC1_185368,0
DTC1_162090,0
DTC1_609192,0
DTC1_380278,0
DTC1_862744,0
DTC1_828942,0
DTC1_804700,0
DTC1_675206,0
DTC1_703826,0
DTC1_679841,0
DTC1_618282,0
DTC1_66554,0
DTC1_117651,0
DTC1_147330,0
DTC1_146128,0
DTC1_136967,0
DTC1_305743,0
DTC1_666726,0
DTC1_652325,0
DTC1_570361,0
DTC1_717277,0
DTC1_186872,0
DTC1_778135,0
DTC1_486545,0
DTC1_449631,0
DTC1_493861,0
DTC1_19613,0
DTC1_514325,0
DTC1_78891,0
DTC1_772827,0
DTC1_608489,0
DTC1_76173,0
DTC1_597554,0
DTC1_618951,0
DTC1_132651,0
DTC1_301692,0
DTC1_180916,0
DTC1_31102,0
DTC1_54614,0
DTC1_852458,0
DTC1_689972,0
DTC1_709968,0
DTC1_777140,0
DTC1_488088,0
DTC1_397434,0
DTC1_731684,0
DTC1_714607,0
DTC1_447185,0
DTC1_193693,0
DTC1_567592,0
DTC1_780225,0
DTC1_186136,0
DTC1_647506,0
DTC1_468459,0
DTC1_868581,0
DTC1_555651,0
DTC1_349224,0
DTC1_211337,0
DTC1_38138,0
DTC1_103473,0
DTC1_107490,0
DTC1_414604,0
DTC1_638844,0
DTC1_341434,0
DTC1_446319,0
DTC1_719612,0
DTC1_704266,0
DTC1_612235,0
DTC1_117107,0
DTC1_95509,0
DTC1_436581,0
DTC1_522644,0
DTC1_450128,0
DTC1_111301,0
DTC1_820590,0
DTC1_279297,0
DTC1_28573,0
DTC1_718718,0
DTC1_56192,0
DTC1_412941,0
DTC1_586549,0
DTC1_692970,0
DTC1_656230,0
DTC1_452193,0
DTC1_758450,0
DTC1_761492,0
DTC1_590366,0
DTC1_882158,0
DTC1_853451,0
DTC1_723958,0
DTC1_877183,0
DTC1_175576,0
DTC1_536711,0
DTC1_616324,0
DTC1_485081,0
DTC1_215225,0
DTC1_841969,0
DTC1_388277,0
DTC1_175845,0
DTC1_635738,0
DTC1_64778,0
DTC1_643612,0
DTC1_405910,0
DTC1_715603,0
DTC1_369571,0
DTC1_448509,0
DTC1_763133,0
DTC1_712092,0
DTC1_340328,0
DTC1_562031,0
DTC1_593777,0
DTC1_409781,0
DTC1_329872,0
DTC1_383909,0
DTC1_400998,0
DTC1_398493,0
DTC1_745867,0
DTC1_234614,0
DTC1_208189,0
DTC1_172775,0
DTC1_136453,0
DTC1_872793,0
DTC1_589098,0
DTC1_244892,0
DTC1_192009,0
DTC1_799586,0
DTC1_255684,0
DTC1_411823,0
DTC1_258081,0
DTC1_140990,0
DTC1_655909,0
DTC1_440499,0
DTC1_182534,0
DTC1_733695,0
DTC1_800103,0
DTC1_186974,0
DTC1_861991,0
DTC1_535265,0
DTC1_638190,0
DTC1_782703,0
DTC1_654534,0
DTC1_801792,0
DTC1_761358,0
DTC1_448565,0
DTC1_840533,0
DTC1_553543,0
DTC1_207223,0
DTC1_582642,0
DTC1_415403,0
DTC1_779120,0
DTC1_486720,0
DTC1_688690,0
DTC1_345106,0
DTC1_365746,0
DTC1_863116,0
DTC1_712220,0
DTC1_662353,0
DTC1_64024,0
DTC1_805894,0
DTC1_27906,0
DTC1_36373,0
DTC1_129755,0
DTC1_257225,0
DTC1_662448,0
DTC1_504458,0
DTC1_854970,0
DTC1_337545,0
DTC1_730303,0
DTC1_588036,0
DTC1_8712,0
DTC1_868314,0
DTC1_653800,0
DTC1_555792,0
DTC1_233510,0
DTC1_162425,0
DTC1_870158,0
DTC1_163445,0
DTC1_862541,0
DTC1_364979,0
DTC1_696387,0
DTC1_379361,0
DTC1_685566,0
DTC1_401438,0
DTC1_109597,0
DTC1_307127,0
DTC1_197863,0
DTC1_744685,0
DTC1_284607,0
DTC1_639347,0
DTC1_181023,0
DTC1_383051,0
DTC1_867853,0
DTC1_704009,0
DTC1_405981,0
DTC1_216609,0
DTC1_108360,0
DTC1_541701,0
DTC1_483831,0
DTC1_124953,0
DTC1_95500,0
DTC1_835100,0
DTC1_77371,0
DTC1_170390,0
DTC1_385638,0
DTC1_491461,0
DTC1_848201,0
DTC1_132326,0
DTC1_377733,0
DTC1_621333,0
DTC1_505242,0
DTC1_615683,0
DTC1_190631,0
DTC1_337955,0
DTC1_177521,0
DTC1_166358,0
DTC1_692604,0
DTC1_456764,0
DTC1_641093,0
DTC1_670309,0
DTC1_543221,0
DTC1_65246,0
DTC1_790384,0
DTC1_648008,0
DTC1_708809,0
DTC1_170178,0
DTC1_9592,0
DTC1_347531,0
DTC1_821961,0
DTC1_38468,0
DTC1_274944,0
DTC1_712364,0
DTC1_400799,0
DTC1_822558,0
DTC1_595139,0
DTC1_403183,0
DTC1_150970,0
DTC1_342592,0
DTC1_718732,0
DTC1_320338,0
DTC1_124474,0
DTC1_552251,0
DTC1_482281,0
DTC1_358274,0
DTC1_23480,0
DTC1_643259,0
DTC1_249878,0
DTC1_141686,0
DTC1_100528,0
DTC1_635973,0
DTC1_467007,0
DTC1_791290,0
DTC1_446087,0
DTC1_174905,0
DTC1_44694,0
DTC1_657942,0
DTC1_822506,0
DTC1_744091,0
DTC1_493788,0
DTC1_575469,0
DTC1_529264,0
DTC1_848782,0
DTC1_590011,0
DTC1_315120,0
DTC1_309336,0
DTC1_641858,0
DTC1_388556,0
DTC1_452228,0
DTC1_679163,0
DTC1_833250,0
DTC1_78753,0
DTC1_780918,0
DTC1_669458,0
DTC1_67426,0
DTC1_579174,0
DTC1_298082,0
DTC1_830688,0
DTC1_815714,0
DTC1_26958,0
DTC1_146942,0
DTC1_777583,0
DTC1_736820,0
DTC1_296370,0
DTC1_66742,0
DTC1_686084,0
DTC1_602445,0
DTC1_581599,0
DTC1_333484,19.45
DTC1_384677,0
DTC1_775012,0
DTC1_416153,0
DTC1_645784,0
DTC1_351531,0
DTC1_202239,0
DTC1_629700,0
DTC1_355548,0
DTC1_870281,0
DTC1_645076,0
DTC1_477433,0
DTC1_427787,0
DTC1_283093,0
DTC1_238121,0
DTC1_165905,0
DTC1_167214,0
DTC1_639904,0
DTC1_864796,0
DTC1_753634,0
DTC1_182957,0
DTC1_296883,0
DTC1_273514,0
DTC1_727219,0
DTC1_289321,0
DTC1_173357,0
DTC1_612030,0
DTC1_209895,0
DTC1_129719,0
DTC1_796567,0
DTC1_621073,0
DTC1_206285,0
DTC1_775333,0
DTC1_857493,0
DTC1_826467,0
DTC1_141441,0
DTC1_789509,0
DTC1_460169,0
DTC1_311802,0
DTC1_593962,0
DTC1_103928,0
DTC1_503933,0
DTC1_98067,0
DTC1_688584,0
DTC1_199400,0
DTC1_39650,0
DTC1_559008,0
DTC1_157973,0
DTC1_332631,0
DTC1_267866,0
DTC1_73897,0
DTC1_735584,0
DTC1_688661,0
DTC1_596578,0
DTC1_275674,0
DTC1_679643,0
DTC1_59473,0
DTC1_214729,0
DTC1_213609,0
DTC1_644073,0
DTC1_307100,0
DTC1_74285,0
DTC1_209568,0
DTC1_826623,0
DTC1_130365,0
DTC1_615834,0
DTC1_371013,0
DTC1_273500,0
DTC1_10621,0
DTC1_880407,0
DTC1_680245,0
DTC1_264288,0
DTC1_584807,0
DTC1_460718,0
DTC1_840953,0
DTC1_351856,0
DTC1_329264,0
DTC1_323699,0
DTC1_503860,0
DTC1_303437,0
DTC1_679149,0
DTC1_537277,0
DTC1_822631,0
DTC1_710983,0
DTC1_582364,0
DTC1_724283,0
DTC1_863611,0
DTC1_275677,0
DTC1_537086,0
DTC1_770451,0
DTC1_370573,0
DTC1_789764,0
DTC1_774934,0
DTC1_791714,0
DTC1_526450,0
DTC1_526654,0
DTC1_678903,0
DTC1_708171,0
DTC1_304622,0
DTC1_53794,0
DTC1_15209,0
DTC1_673826,0
DTC1_644100,0
DTC1_609615,0
DTC1_318248,0
DTC1_66972,0
DTC1_42817,0
DTC1_251424,0
DTC1_667691,0
DTC1_71703,0
DTC1_134380,0
DTC1_105785,0
DTC1_112147,18.64
DTC1_487880,0
DTC1_464824,0
DTC1_63885,0
DTC1_872965,0
DTC1_718898,0
DTC1_280750,0
DTC1_486879,0
DTC1_500551,0
DTC1_2809,0
DTC1_284307,0
DTC1_510426,0
DTC1_406828,0
DTC1_653103,0
DTC1_801524,0
DTC1_527454,0
DTC1_20360,0
DTC1_865067,0
DTC1_669756,0
DTC1_308213,0
DTC1_150194,0
DTC1_581947,0
DTC1_391159,0
DTC1_448596,0
DTC1_101437,0
DTC1_573177,0
DTC1_776578,0
DTC1_514725,0
DTC1_869821,0
DTC1_306762,0
DTC1_833544,0
DTC1_212330,0
DTC1_10455,0
DTC1_862220,0
DTC1_384335,0
DTC1_208809,0
DTC1_841862,0
DTC1_692788,0
DTC1_484594,0
DTC1_540865,0
DTC1_871473,0
DTC1_581100,0
DTC1_237924,0
DTC1_23689,0
DTC1_373018,0
DTC1_866905,0
DTC1_100822,0
DTC1_301273,0
DTC1_189250,0
DTC1_664452,0
DTC1_682919,0
DTC1_225612,0
DTC1_853400,0
DTC1_405484,0
DTC1_84580,0
DTC1_447118,0
DTC1_530366,0
DTC1_304520,0
DTC1_225189,0
DTC1_373991,0
DTC1_146296,0
DTC1_494339,0
DTC1_239368,0
DTC1_233561,0
DTC1_93035,0
DTC1_808339,0
DTC1_602490,0
DTC1_460334,0
DTC1_125095,0
DTC1_372242,0
DTC1_321848,0
DTC1_731484,0
DTC1_458823,0
DTC1_865556,0
DTC1_636271,0
DTC1_813617,0
DTC1_601665,0
DTC1_161112,0
DTC1_711008,0
DTC1_695128,0
DTC1_210867,0
DTC1_859807,0
DTC1_451664,0
DTC1_746337,0
DTC1_374570,0
DTC1_151017,0
DTC1_500823,0
DTC1_515173,0
DTC1_523567,0
DTC1_348846,0
DTC1_854517,0
DTC1_799030,0
DTC1_72967,0
DTC1_632507,0
DTC1_54582,0
DTC1_305658,0
DTC1_881150,0
DTC1_386370,0
DTC1_705771,0
DTC1_541360,0
DTC1_169109,0
DTC1_559650,0
DTC1_714481,0
DTC1_289936,0
DTC1_861494,0
DTC1_123136,0
DTC1_850021,0
DTC1_168459,0
DTC1_127715,0
DTC1_2577,0
DTC1_148307,0
DTC1_199199,0
DTC1_649082,0
DTC1_84651,0
DTC1_808267,0
DTC1_80037,0
DTC1_672609,0
DTC1_52913,0
DTC1_175782,0
DTC1_346884,0
DTC1_460455,0
DTC1_372752,0
DTC1_365054,0
DTC1_225768,0
DTC1_143171,0
DTC1_491347,0
DTC1_707866,0
DTC1_602989,0
DTC1_532602,0
DTC1_44982,0
DTC1_458367,0
DTC1_713009,0
DTC1_116657,0
DTC1_667921,0
DTC1_149195,0
DTC1_97332,0
DTC1_753248,0
DTC1_121751,0
DTC1_299265,0
DTC1_381056,0
DTC1_837489,0
DTC1_158006,0
DTC1_65739,0
DTC1_610709,0
DTC1_253622,0
DTC1_761181,0
DTC1_855227,0
DTC1_749154,0
DTC1_726110,0
DTC1_302815,0
DTC1_139192,0
DTC1_734304,0
DTC1_420659,0
DTC1_149181,0
DTC1_791003,0
DTC1_367217,0
DTC1_360481,0
DTC1_419112,0
DTC1_98786,0
DTC1_745410,0
DTC1_726279,0
DTC1_566092,0
DTC1_135422,0
DTC1_747267,0
DTC1_686700,0
DTC1_271479,0
DTC1_643058,0
DTC1_764657,0
DTC1_95936,0
DTC1_600282,0
DTC1_212702,0
DTC1_55797,0
DTC1_659091,0
DTC1_389785,0
DTC1_57543,0
DTC1_834459,0
DTC1_725127,0
DTC1_115076,0
DTC1_838586,0
DTC1_670836,0
DTC1_136884,0
DTC1_865893,0
DTC1_109551,0
DTC1_729791,0
DTC1_371058,0
DTC1_513092,0
DTC1_90945,0
DTC1_452377,0
DTC1_32500,0
DTC1_142669,0
DTC1_406830,0
DTC1_193345,0
DTC1_49806,0
DTC1_625280,0
DTC1_766691,0
DTC1_763227,0
DTC1_559419,0
DTC1_225304,0
DTC1_685002,0
DTC1_410896,0
DTC1_30254,0
DTC1_638296,0
DTC1_683547,0
DTC1_458591,0
DTC1_879382,0
DTC1_833861,0
DTC1_683858,0
DTC1_114273,0
DTC1_261422,0
DTC1_243303,0
DTC1_823253,0
DTC1_63284,0
DTC1_53487,0
DTC1_588645,0
DTC1_631126,0
DTC1_596091,0
DTC1_510429,0
DTC1_791420,0
DTC1_437640,0
DTC1_68189,0
DTC1_131026,0
DTC1_509123,0
DTC1_613992,0
DTC1_71946,0
DTC1_222652,0
DTC1_819566,0
DTC1_645795,0
DTC1_828152,0
DTC1_124312,0
DTC1_111688,0
DTC1_419142,0
DTC1_363690,0
DTC1_134328,0
DTC1_551451,0
DTC1_303072,0
DTC1_18701,0
DTC1_668435,0
DTC1_693053,0
DTC1_354355,0
DTC1_241183,0
DTC1_25389,0
DTC1_616586,0
DTC1_700481,0
DTC1_732838,0
DTC1_241754,0
DTC1_871711,0
DTC1_332397,0
DTC1_778150,0
DTC1_274832,0
